[Line 2261] RSP: (0.580968 seconds) 308a 12426 331.352 68.232
[Line 2262] CMD: (0.591589 seconds) 308c 12428 327.857 67.500
[Line 2263] RSP: (0.591589 seconds) 308b 12427 331.377 68.207
[Line 2264] CMD: (0.602210 seconds) 308d 12429 327.857 67.500
[Line 2265] RSP: (0.602210 seconds) 308c 12428 331.405 69.651
[Line 2266] CMD: (0.612831 seconds) 308e 12430 327.857 67.500
[Line 2267] CMD: (0.623453 seconds) 308f 12431 327.857 67.500
[Line 2268] RSP: (0.623453 seconds) 308c 12428 331.395 69.632
[Line 2270] RSP: (0.623453 seconds) 308e 12430 331.521 69.671
[Line 2271] CMD: (0.634074 seconds) 3090 12432 327.857 67.500
[Line 2272] RSP: (0.634074 seconds) 308f 12431 331.471 69.753
[Line 2273] CMD: (0.644695 seconds) 3091 12433 327.857 67.500
[Line 2274] CMD: (0.655316 seconds) 3092 12434 327.857 67.500
[Line 2275] RSP: (0.655316 seconds) 3090 12432 331.441 69.772
[Line 2276] RSP: (0.655316 seconds) 3091 12433 331.293 69.712
[Line 2277] CMD: (0.665937 seconds) 3093 12435 327.857 67.500
[Line 2278] RSP: (0.665937 seconds) 3092 12434 331.286 69.698
[Line 2279] CMD: (0.676558 seconds) 3094 12436 327.857 67.500
[Line 2280] RSP: (0.676558 seconds) 3093 12435 331.343 69.892
[Line 2281] CMD: (0.687179 seconds) 3095 12437 327.857 67.500
[Line 2282] RSP: (0.687179 seconds) 3094 12436 331.229 69.930
[Line 2283] CMD: (0.697800 seconds) 3096 12438 327.857 67.500
[Line 2284] RSP: (0.697800 seconds) 3095 12437 331.249 69.922
[Line 2285] CMD: (0.708421 seconds) 3097 12439 327.857 67.500
[Line 2286] CMD: (0.719042 seconds) 3098 12440 327.857 67.500
[Line 2287] RSP: (0.719042 seconds) 3096 12438 331.201 69.850
[Line 2288] RSP: (0.719042 seconds) 3097 12439 329.782 69.797
[Line 2289] CMD: (0.729663 seconds) 3099 12441 327.857 67.500
[Line 2290] RSP: (0.729663 seconds) 3098 12440 329.798 69.790
[Line 2291] CMD: (0.740284 seconds) 309a 12442 327.857 67.500
[Line 2292] RSP: (0.740284 seconds) 3099 12441 329.838 70.158
[Line 2293] CMD: (0.750905 seconds) 309b 12443 327.857 67.500
[Line 2294] RSP: (0.750905 seconds) 309a 12442 329.910 70.211
[Line 2295] CMD: (0.761526 seconds) 309c 12444 327.857 67.500
[Line 2296] RSP: (0.761526 seconds) 309b 12443 329.928 70.182
[Line 2297] CMD: (0.772147 seconds) 309d 12445 327.857 67.500
[Line 2298] RSP: (0.772147 seconds) 309c 12444 329.893 70.288
[Line 2299] CMD: (0.782769 seconds) 309e 12446 327.857 67.500
[Line 2300] RSP: (0.782769 seconds) 309d 12445 330.032 70.254
[Line 2301] CMD: (0.793390 seconds) 309f 12447 327.857 67.500
[Line 2302] RSP: (0.793390 seconds) 309e 12446 330.053 70.051
[Line 2303] CMD: (0.804011 seconds) 30a0 12448 327.857 67.500
[Line 2304] RSP: (0.804011 seconds) 309f 12447 330.109 70.062
[Line 2305] CMD: (0.814632 seconds) 30a1 12449 327.857 67.500
[Line 2306] CMD: (0.825253 seconds) 30a2 12450 327.857 67.500
[Line 2307] RSP: (0.825253 seconds) 30a0 12448 329.992 70.136
[Line 2308] RSP: (0.825253 seconds) 30a1 12449 330.029 70.109
[Line 2309] CMD: (0.835873 seconds) 30a3 12451 327.857 67.500
[Line 2310] RSP: (0.835873 seconds) 30a2 12450 329.953 70.041
[Line 2311] CMD: (0.846495 seconds) 30a4 12452 327.857 67.500
[Line 2312] CMD: (0.857116 seconds) 30a5 12453 327.857 67.500
[Line 2313] RSP: (0.857116 seconds) 30a3 12451 330.308 69.995
[Line 2314] RSP: (0.857116 seconds) 30a4 12452 330.325 69.965
[Line 2315] CMD: (0.867737 seconds) 30a6 12454 327.857 67.500
[Line 2316] RSP: (0.867737 seconds) 30a5 12453 330.377 69.278
[Line 2317] CMD: (0.878358 seconds) 30a7 12455 327.857 67.500
[Line 2318] CMD: (0.888979 seconds) 30a8 12456 327.857 67.500
[Line 2319] RSP: (0.888979 seconds) 30a6 12454 330.461 69.320
[Line 2320] RSP: (0.888979 seconds) 30a7 12455 330.407 69.399
[Line 2321] CMD: (0.899600 seconds) 30a9 12457 327.857 67.500
[Line 2322] RSP: (0.899600 seconds) 30a8 12456 330.393 69.427
[Line 2323] CMD: (0.910221 seconds) 30aa 12458 327.857 67.500
[Line 2324] CMD: (0.920842 seconds) 30ab 12459 327.857 67.500
[Line 2325] RSP: (0.920842 seconds) 30a9 12457 330.230 69.346
[Line 2326] RSP: (0.920842 seconds) 30aa 12458 330.291 69.537
[Line 2327] CMD: (0.931463 seconds) 30ac 12460 327.857 67.500
[Line 2328] RSP: (0.931463 seconds) 30ab 12459 330.259 69.547
[Line 2329] CMD: (0.942084 seconds) 30ad 12461 327.857 67.500
[Line 2330] RSP: (0.942084 seconds) 30ac 12460 330.200 69.576
[Line 2331] CMD: (0.952705 seconds) 30ae 12462 327.857 67.500
[Line 2332] RSP: (0.952705 seconds) 30ad 12461 330.138 69.506
[Line 2333] CMD: (0.963326 seconds) 30af 12463 327.857 67.500
[Line 2334] CMD: (0.973947 seconds) 30b0 12464 327.857 67.500
[Line 2335] RSP: (0.973947 seconds) 30ae 12462 329.423 69.462
[Line 2336] RSP: (0.973947 seconds) 30af 12463 329.484 69.092
[Line 2337] CMD: (0.984568 seconds) 30b1 12465 327.857 67.500
[Line 2338] RSP: (0.984568 seconds) 30b0 12464 329.550 69.125
